7,
4399,
0,6,3,4,5,1,2,0.00224354610204856,
0,6,3,1,5,4,2,0.00287767961779651,
0,5,4,6,3,1,2,0.00241240207646083,
0,1,5,4,6,3,2,0.0103052084860887,
0,4,1,6,3,5,2,0.00285427215370384,
0,1,4,6,5,3,2,0.0107918484813936,
0,6,1,3,4,5,2,0.00223369406376325,
0,5,4,3,6,1,2,0.00283437219397057,
0,5,1,3,6,4,2,0.0023156587833525,
0,3,6,1,5,4,2,0.00711117979651633,
0,1,3,5,6,4,2,0.00196162125216992,
0,1,3,5,4,6,2,0.00282624132062751,
0,3,1,5,6,4,2,0.0076676272823969,
0,5,1,6,4,3,2,0.0106831802157173,
0,4,6,5,3,1,2,0.00205556401743689,
0,6,5,3,4,1,2,0.00247761110906508,
0,6,3,4,1,5,2,0.00273001621782182,
0,1,6,4,3,5,2,0.00289204467351743,
0,5,6,4,3,1,2,0.00199787973164244,
0,1,5,4,3,6,2,0.00385305721252371,
0,4,5,1,3,6,2,0.00350060332257052,
0,3,6,1,4,5,2,0.00727580103748694,
0,4,1,5,3,6,2,0.00322197615691882,
0,4,1,5,6,3,2,0.0104730588346848,
0,6,4,1,5,3,2,0.0105575968824973,
0,6,1,4,5,3,2,0.0103270339178842,
0,1,6,4,5,3,2,0.0104724162802394,
0,4,5,6,1,3,2,0.0107362236237236,
0,5,4,1,6,3,2,0.0118440769802564,
0,6,5,4,1,3,2,0.0102722494832516,
0,6,5,1,4,3,2,0.0110766806981625,
0,5,6,1,4,3,2,0.0108584000311445,
2,4,6,3,1,5,0,0.0021846776308395,
2,5,3,1,4,6,0,0.0020394253736345,
2,6,3,5,4,1,0,0.00289646710297307,
2,4,1,5,6,3,0,0.00875597054681681,
2,3,5,6,4,1,0,0.0131672238913554,
2,1,3,4,5,6,0,0.00247389525115597,
2,6,1,5,3,4,0,0.00215521254959109,
2,6,3,1,4,5,0,0.00307919476706419,
2,6,1,3,4,5,0,0.00241923792413568,
2,5,6,3,1,4,0,0.0019200874829132,
2,1,3,4,6,5,0,0.00209393284997801,
2,1,5,6,3,4,0,0.00146918026723701,
2,6,5,4,1,3,0,0.00973189910299841,
2,3,1,6,4,5,0,0.0133422836985613,
2,5,4,1,3,6,0,0.00336801594853729,
2,1,3,5,6,4,0,0.00178864162327622,
2,1,5,6,4,3,0,0.00764560028488078,
2,3,4,5,1,6,0,0.0144213395161306,
2,6,5,4,3,1,0,0.00222725680620425,
2,5,3,6,1,4,0,0.00216019880517368,
2,6,5,3,1,4,0,0.00188125810764574,
2,6,4,5,1,3,0,0.00882492840535534,
2,5,4,6,1,3,0,0.00852393953738705,
2,4,5,3,6,1,0,0.00164067128214933,
4,6,5,1,2,0,3,0.00856131133525504,
5,1,6,2,4,0,3,0.00264108160438356,
5,6,1,4,2,0,3,0.00841386028558035,
6,5,4,1,2,0,3,0.00646236657656351,
1,2,6,5,4,0,3,0.0025439194718856,
6,2,1,4,5,0,3,0.00475220777870416,
2,4,6,1,5,0,3,0.0030738418233693,
1,5,4,2,6,0,3,0.00348307589869874,
1,2,4,5,6,0,3,0.00220084901575868,
5,4,2,1,6,0,3,0.00118259685545049,
4,2,5,6,1,0,3,0.00186880011301391,
6,1,5,4,2,0,3,0.00590952956144562,
4,5,2,1,6,0,3,0.00150290962734675,
1,2,5,6,4,0,3,0.00186460735240333,
4,2,6,5,1,0,3,0.00112152654036506,
6,5,4,2,1,0,3,0.000431177301846914,
4,6,2,1,5,0,3,0.00386250875234293,
5,6,1,2,4,0,3,0.00137464829577514,
1,4,2,6,5,0,3,0.00183771654330037,
5,6,4,2,1,0,3,0.00259662896459995,
2,6,5,1,4,0,3,0.00320333018120517,
2,5,1,6,4,0,3,0.00338532346800291,
2,1,4,6,5,0,3,0.00340888322632458,
1,2,5,4,6,0,3,0.00244098212176165,
1,6,2,4,5,0,3,0.00154346038125212,
1,6,2,5,4,0,3,0.00134699837054593,
2,6,5,4,1,0,3,0.00351851046268701,
6,2,1,5,4,0,3,0.00506769488624434,
1,4,2,5,6,0,3,0.00144237654426687,
2,4,5,6,1,0,3,0.0032113011679476,
1,2,4,6,5,0,3,0.00191383286189209,
1,5,4,6,2,0,3,0.00948331017629016,
5,1,4,6,2,0,3,0.00762645117107977,
4,5,1,6,2,0,3,0.00831522102405872,
6,2,5,4,1,0,3,0.00562216852292597,
4,1,5,2,6,0,3,0.00419207954022323,
6,1,4,5,2,0,3,0.00673434100819265,
6,2,4,1,5,0,3,0.00492288980309659,
5,2,4,1,6,0,3,0.00429845740549628,
4,6,5,2,1,0,3,0.00325991827619724,
5,4,1,6,2,0,3,0.00761535983623684,
5,2,4,6,1,0,3,0.00242603812384009,
1,5,2,6,4,0,3,0.00255897196727944,
4,6,1,5,2,0,3,0.00612386645536905,
1,6,5,2,4,0,3,0.00155128977372364,
6,1,2,4,5,0,3,0.000983709366418516,
4,1,2,6,5,0,3,0.00156035138636924,
2,5,6,1,4,0,3,0.0033483676895978,
4,5,6,2,1,0,3,0.000957366980362608,
4,6,2,5,1,0,3,0.00233909705300087,
5,2,6,4,1,0,3,0.0035976392743594,
5,1,2,4,6,0,3,0.00150564101852415,
2,4,1,5,6,0,3,0.00340871925166412,
2,4,6,5,1,0,3,0.00322911395188463,
1,4,6,5,2,0,3,0.00816102865459368,
2,6,1,5,4,0,3,0.00332719938273791,
1,6,4,2,5,0,3,0.00218569836468196,
5,6,2,1,4,0,3,0.00279099205411661,
5,6,2,4,1,0,3,0.00219180106906744,
5,4,6,1,2,0,3,0.00836136852421741,
6,4,5,1,2,0,3,0.0056942574774028,
6,2,5,1,4,0,3,0.00471757135709497,
2,5,1,4,6,0,3,0.00430511468888671,
5,2,1,6,4,0,3,0.00261844212609506,
2,1,6,4,5,0,3,0.00323733145610952,
6,1,2,5,4,0,3,0.00119420346319589,
6,1,4,2,5,0,3,0.000818322286469583,
6,5,1,2,4,0,3,0.0011708557072858,
4,1,6,5,2,0,3,0.00810105447952383,
4,5,2,6,1,0,3,0.0021785729384616,
2,4,5,6,3,1,0,0.00199345091197006,
2,3,5,6,1,4,0,0.0133282054270567,
2,4,3,1,6,5,0,0.00244521124297337,
2,5,1,4,3,6,0,0.00322259035893617,
2,1,5,3,4,6,0,0.00235525912181833,
2,1,4,5,3,6,0,0.00313384628209882,
2,1,3,6,5,4,0,0.00211143234838185,
2,6,1,3,5,4,0,0.00261539018798928,
2,5,6,3,4,1,0,0.00220029475922316,
2,5,3,6,4,1,0,0.00199835016896673,
2,1,5,4,6,3,0,0.00901498644004771,
2,1,3,6,4,5,0,0.00242911420776702,
0,4,5,3,6,1,2,0.00263663888100153,
0,3,6,4,5,1,2,0.00697818152683236,
0,6,3,5,4,1,2,0.00244111758846008,
0,1,4,5,3,6,2,0.00330053449484644,
0,5,6,3,4,1,2,0.00238349751110453,
0,5,6,3,1,4,2,0.00285039627385848,
0,5,3,6,1,4,2,0.00225664665690427,
0,1,5,3,4,6,2,0.00183552266162383,
0,5,3,1,6,4,2,0.00245970729207117,
0,6,4,1,3,5,2,0.00249100507551613,
0,3,5,6,1,4,2,0.00625698120170849,
0,6,1,4,3,5,2,0.00251852240860357,
0,3,6,5,4,1,2,0.00749012153840565,
0,6,3,1,4,5,2,0.00200748105614505,
0,3,4,6,1,5,2,0.00669665872123627,
0,4,5,3,1,6,2,0.00270387744788319,
0,5,3,4,6,1,2,0.00247393291452227,
0,1,5,6,3,4,2,0.00262151623256725,
0,3,4,5,6,1,2,0.00665319335559634,
0,4,6,1,3,5,2,0.00241206526376854,
0,1,5,3,6,4,2,0.00207952601549665,
0,3,4,1,5,6,2,0.0078920506991123,
0,5,1,3,4,6,2,0.00242708138610864,
3,2,6,4,1,5,0,0.0184321976790591,
3,2,6,5,4,1,0,0.01574909787873,
3,2,5,6,1,4,0,0.0146189396498649,
2,3,6,5,4,1,0,0.0138189668221925,
3,2,1,6,4,5,0,0.0167345844062416,
3,2,4,1,6,5,0,0.0181247573593988,
2,3,5,1,4,6,0,0.0144884814362453,
2,3,1,4,5,6,0,0.0133516056911176,
3,2,1,4,6,5,0,0.0151394128039259,
3,2,5,6,4,1,0,0.0156522186369966,
2,3,4,1,6,5,0,0.0133190519243282,
3,2,4,6,1,5,0,0.0157020363158527,
3,2,1,5,6,4,0,0.0151962461977744,
2,6,5,0,4,3,1,9.14710692293489E-05,
2,1,6,5,0,3,4,7.49190830245509E-05,
2,6,3,5,0,1,4,0.000188622799081204,
2,3,6,4,5,0,1,0.000416368159471402,
2,6,0,1,3,5,4,0.000120396872340246,
2,5,4,6,3,0,1,6.04848850654E-05,
2,5,1,3,4,0,6,0.000260072388951287,
2,5,0,4,1,6,3,0.000261665598395144,
2,5,0,4,3,1,6,7.98433766995737E-05,
2,6,1,4,0,5,3,0.000387783448244374,
2,6,4,5,0,3,1,6.98893534275327E-05,
2,5,3,1,0,6,4,0.000164715397538219,
2,6,3,1,0,4,5,0.000228415923568296,
2,5,0,1,3,6,4,0.000156585488275864,
2,6,3,4,0,1,5,8.80396786428179E-05,
2,0,5,6,1,3,4,0.000254697145552194,
2,0,5,6,3,1,4,0.00031447526093654,
2,4,6,1,0,3,5,0.000356494670262115,
2,0,6,1,3,4,5,0.000661816151135756,
2,0,5,1,6,3,4,0.000335663559397334,
2,6,1,0,3,4,5,9.135401852732E-05,
2,1,0,3,6,4,5,5.09564417161708E-05,
2,4,1,3,5,0,6,0.000127842845796339,
2,6,0,5,3,4,1,0.000150619773741132,
2,6,1,0,3,5,4,7.68651558565914E-05,
2,5,1,3,0,6,4,0.000110358543095818,
2,1,5,3,0,4,6,0.000136053641091532,
2,3,0,5,6,1,4,0.000921742335193762,
2,0,4,1,5,3,6,0.000303135543860581,
2,1,5,0,3,4,6,0.000168031369159285,
2,6,4,3,0,5,1,0.000107857388138999,
2,6,5,0,1,4,3,0.000337322148004909,
2,0,4,6,5,3,1,0.000304484206870778,
2,3,5,0,1,6,4,0.000614904524093213,
2,3,0,4,5,1,6,0.0012192375575466,
2,0,1,5,4,6,3,0.000853957036452976,
2,3,5,6,0,4,1,0.000362871593435282,
2,6,0,3,5,4,1,0.000260843173971166,
2,6,3,5,4,0,1,0.000106560296948086,
2,5,4,6,1,0,3,0.00398651193414564,
2,4,3,6,5,0,1,9.01125536803738E-05,
2,4,5,3,6,0,1,0.000108398946625345,
2,5,6,3,4,0,1,0.000124568678699851,
2,5,0,6,1,3,4,9.26858698997501E-05,
2,3,0,4,1,5,6,0.000994578070124386,
2,1,4,0,5,6,3,0.000152723832864602,
2,5,3,0,4,6,1,0.00014039889424362,
2,1,3,0,5,4,6,9.12786304044323E-05,
2,5,3,6,0,4,1,8.44331161051111E-05,
2,3,4,5,0,1,6,0.000575361341457894,
2,1,4,0,5,3,6,0.000150693984956626,
2,5,0,6,4,1,3,0.000284815685345717,
2,5,0,4,6,1,3,0.000271782839237485,
2,0,5,4,3,6,1,0.000364069903144242,
2,0,3,1,6,5,4,0.000930762695034575,
2,0,1,3,5,4,6,0.000194744907786024,
2,4,1,0,6,5,3,0.000273948872582126,
2,5,3,1,4,0,6,0.000209529789269359,
2,5,4,0,6,1,3,0.000304680090154427,
2,0,1,5,3,4,6,0.000248984671895223,
2,1,3,6,5,0,4,1.74315268666048E-05,
2,0,6,4,5,1,3,0.000765792652115143,
2,0,4,3,6,1,5,0.00021204950877081,
2,6,1,0,4,3,5,0.000116933909377285,
2,0,1,4,3,6,5,0.000535837464917323,
2,5,0,4,6,3,1,0.000117756003794768,
2,0,6,1,4,5,3,0.00114138315864543,
2,4,3,5,0,6,1,0.000118448566619051,
2,1,6,3,0,5,4,7.66167957843502E-05,
2,6,0,4,5,3,1,0.000146495453132943,
2,1,4,3,5,0,6,0.000301321328042871,
2,5,3,4,0,6,1,0.000114819341250929,
2,1,0,6,4,3,5,9.87858057002073E-05,
2,1,4,6,0,3,5,0.00032214647400405,
2,5,4,0,3,1,6,0.000137304120310097,
2,1,0,6,4,5,3,0.000211677242152622,
2,3,4,1,5,0,6,0.00103113273464033,
0,2,1,4,6,5,3,0.00217465231375122,
0,1,5,2,6,4,3,0.00108197454586922,
0,6,2,4,1,5,3,0.000522306936044489,
0,6,2,1,5,4,3,0.0007616665287728,
0,4,5,2,6,1,3,0.000700528435602862,
0,5,4,6,2,1,3,0.000913638818437116,
0,1,2,4,6,5,3,0.000687704098091239,
0,1,5,4,6,2,3,0.00489501324341331,
0,4,6,5,2,1,3,0.000552955396044391,
0,5,1,6,2,4,3,0.000675117898785296,
0,2,4,1,5,6,3,0.00142955415657388,
0,6,5,4,2,1,3,0.000727641227137006,
0,2,5,6,1,4,3,0.00141027684353327,
0,5,4,2,6,1,3,0.000591882310160402,
0,2,1,6,5,4,3,0.00216743672423362,
0,1,2,4,5,6,3,0.000791728410735047,
0,1,4,2,6,5,3,0.000637375552699024,
0,1,4,6,2,5,3,0.00107781260315017,
0,2,6,1,4,5,3,0.00136022526960193,
0,5,1,2,4,6,3,0.00064689257718948,
0,5,1,6,4,2,3,0.00569321468313901,
0,5,2,1,6,4,3,0.000542627071381103,
0,4,1,5,6,2,3,0.00529367629481675,
0,2,6,5,1,4,3,0.00125208976414189,
0,1,5,4,2,6,3,0.000801886298157239,
0,6,4,2,1,5,3,0.000848481353031831,
0,1,6,5,2,4,3,0.000849474585192984,
0,2,4,1,6,5,3,0.00141660629435202,
0,1,4,5,6,2,3,0.00654403991647981,
0,4,1,2,5,6,3,0.00066962328610207,
0,5,6,1,4,2,3,0.00596904088576479,
0,5,6,4,2,1,3,0.000531279112495741,
0,6,5,1,2,4,3,0.000802198524898368,
0,5,4,1,2,6,3,0.00102050891639345,
0,2,5,1,6,4,3,0.00153651996941425,
0,5,2,1,4,6,3,0.00062049908380483,
0,4,1,6,2,5,3,0.000881104571469584,
0,1,4,6,5,2,3,0.00554290067484513,
0,1,6,4,2,5,3,0.000660010298809628,
0,2,1,5,4,6,3,0.00162594976650115,
0,2,4,5,6,1,3,0.00177046804136445,
0,5,4,1,6,2,3,0.0062086084051401,
0,5,1,4,2,6,3,0.000803143492018492,
0,1,6,4,5,2,3,0.00563311324102999,
0,4,6,1,2,5,3,0.000905544524057619,
0,6,2,1,4,5,3,0.000627861606616776,
0,5,4,2,1,6,3,0.000945686702954975,
0,4,5,6,1,2,3,0.00585368500326966,
0,6,2,5,4,1,3,0.000731968786336967,
0,4,2,1,5,6,3,0.000684732127440316,
0,2,6,5,4,1,3,0.00129445147394899,
0,6,1,4,5,2,3,0.00566358673929144,
0,5,6,1,2,4,3,0.000513192405861608,
0,4,2,6,5,1,3,0.000481386134741869,
0,4,1,6,5,2,3,0.00648852943706338,
0,6,1,5,4,2,3,0.00631780438353296,
0,5,1,4,6,2,3,0.00582764379858916,
0,1,6,2,5,4,3,0.000798054170209266,
0,5,2,4,1,6,3,0.00057543623691592,
0,5,6,2,1,4,3,0.000455981813432262,
0,4,1,5,2,6,3,0.00111365399215214,
0,1,2,6,5,4,3,0.00101932986428598,
0,6,1,2,4,5,3,0.000723403996154824,
0,2,6,4,1,5,3,0.00133724357789599,
0,6,4,2,5,1,3,0.000871516139578565,
0,6,4,1,5,2,3,0.00632473832063897,
0,5,4,6,1,2,3,0.00560380382528322,
2,4,3,6,1,5,0,0.00197887889883357,
2,0,3,1,4,5,6,0.0011822583894951,
2,0,1,5,4,3,6,0.000366030527463926,
0,4,5,1,2,3,6,0.000537272876308903,
5,6,4,1,0,2,3,0.010167095472832,
1,0,5,2,6,4,3,0.000207183371157087,
0,4,2,3,5,1,6,0.000114030596371871,
5,1,2,0,3,6,4,0.000168575108290902,
6,2,0,5,1,4,3,0.000827335682390594,
1,2,5,3,0,4,6,0.000207183371157087,
0,1,3,4,6,2,5,0.000116062706022261,
0,4,5,3,2,6,1,0.000169596526162493,
0,4,2,1,5,3,6,0.000123409194642158,
6,0,5,4,2,3,1,0.000169922749336204,
1,0,5,4,3,2,6,0.000699598314460414,
4,1,6,2,5,3,0,0.00195708030720348,
3,1,4,2,0,5,6,1.88749476587454E-05,
5,3,6,0,1,4,2,0.00137019501709201,
